公司代码,年份,词频
300299,2018,大数据-4
300299,2018,物联网-4
300299,2019,人工智能-1
300299,2019,物联网-2
300299,2019,工业互联网-1
300300,2012,物联网-3
300300,2013,大数据-2
300300,2013,数据挖掘-2
300300,2013,云计算-5
300300,2013,物联网-3
300300,2013,移动互联网-13
300300,2013,移动互联-51
300300,2014,人工智能-1
300300,2014,大数据-7
300300,2014,数据挖掘-4
300300,2014,异构数据-1
300300,2014,云计算-6
300300,2014,物联网-5
300300,2014,O2O-1
300300,2014,移动互联网-14
300300,2014,移动互联-25
300300,2015,大数据-13
300300,2015,数据挖掘-1
300300,2015,征信-3
300300,2015,云计算-2
300300,2015,移动互联-1
300300,2015,互联网金融-4
300300,2016,大数据-28
300300,2016,征信-2
300300,2016,云计算-3
300300,2016,O2O-3
300300,2016,互联网医疗-1
300300,2016,互联网金融-15
300300,2016,金融科技-2
300300,2017,人工智能-9
300300,2017,大数据-19
300300,2017,征信-1
300300,2017,虚拟现实-1
300300,2017,云计算-5
300300,2017,物联网-1
300300,2017,O2O-3
300300,2017,移动互联网-1
300300,2017,智能医疗-1
300300,2017,互联网金融-16
300300,2018,人工智能-7
300300,2018,深度学习-2
300300,2018,大数据-20
300300,2018,征信-1
300300,2018,虚拟现实-1
300300,2018,云计算-3
300300,2018,互联网金融-16
300300,2019,人工智能-3
300300,2019,深度学习-1
300300,2019,大数据-17
300300,2019,虚拟现实-1
300300,2019,云计算-3
300300,2019,物联网-2
300300,2019,互联网医疗-3
300300,2019,智能家居-2
300300,2019,互联网金融-14
300301,2013,移动互联-1
300301,2015,电子商务-1
300301,2015,智能家居-1
300301,2016,电子商务-6
300301,2017,电子商务-2
300301,2018,人工智能-1
300301,2018,电子商务-1
300301,2019,电子商务-1
300302,2011,大数据-19
300302,2011,云计算-10
300302,2011,物联网-5
300302,2011,分布式计算-1
300302,2012,大数据-10
300302,2012,云计算-5
300302,2012,物联网-2
300302,2012,移动互联-1
300302,2013,大数据-18
300302,2013,云计算-4
300302,2013,物联网-2
300302,2013,移动互联-1
300302,2014,大数据-10
300302,2014,数据挖掘-1
300302,2014,云计算-4
300302,2015,大数据-20
300302,2015,数据挖掘-1
300302,2015,云计算-5
300302,2015,物联网-1
300302,2015,移动互联网-1
300302,2016,人工智能-2
300302,2016,大数据-35
300302,2016,云计算-19
300302,2016,认知计算-2
300302,2016,物联网-5
300302,2016,移动互联网-1
300302,2016,移动互联-1
300302,2016,电子商务-2
300302,2016,互联网金融-1
300302,2017,人工智能-6
300302,2017,大数据-37
300302,2017,虚拟现实-1
300302,2017,云计算-37
300302,2017,物联网-2
300302,2017,移动互联网-1
300302,2017,工业互联网-2
300302,2017,移动互联-1
300302,2017,智能医疗-1
300302,2017,智能家居-1
300302,2017,互联网金融-1
300302,2018,人工智能-4
300302,2018,自然语言处理-1
300302,2018,大数据-15
300302,2018,云计算-10
300302,2018,物联网-4
300302,2018,移动互联网-1
300302,2019,人工智能-1
300302,2019,大数据-7
300302,2019,云计算-11
300302,2019,融合架构-1
300302,2019,物联网-2
300302,2019,工业互联网-1
300303,2012,商业智能-1
300303,2013,商业智能-1
300303,2014,商业智能-1
300303,2016,智能机器人-1
300303,2017,智能机器人-1
300303,2017,物联网-1
300303,2017,智能家居-1
300304,2012,物联网-1
300304,2014,大数据-1
300304,2014,云计算-1
300304,2014,物联网-1
300304,2014,智能交通-1
300304,2015,智能机器人-1
300304,2015,智能交通-1
300304,2016,人工智能-1
300304,2016,智能机器人-1
300304,2016,智能交通-1
300304,2017,人工智能-1
300304,2017,智能机器人-2
300304,2017,网联-1
300304,2017,智能交通-1
300304,2018,智能机器人-1
300304,2018,网联-3
300304,2019,网联-2
300306,2013,移动互联-1
300306,2014,智能交通-1
300306,2015,大数据-1
300306,2016,人工智能-13
300306,2016,深度学习-1
300306,2016,生物识别技术-2
300306,2016,人脸识别-1
300306,2016,大数据-9
300306,2016,数据挖掘-1
300306,2016,智能交通-1
300306,2017,人工智能-14
300306,2017,深度学习-1
300306,2017,生物识别技术-5
300306,2017,人脸识别-6
300306,2017,大数据-8
300306,2017,数据挖掘-1
300306,2017,移动支付-1
300306,2017,智能交通-2
300306,2018,人工智能-12
300306,2018,深度学习-1
300306,2018,生物识别技术-7
300306,2018,人脸识别-4
300306,2018,大数据-6
300306,2018,数据挖掘-1
300306,2018,移动支付-3
300306,2018,智能交通-2
300306,2018,互联网金融-2
300306,2019,人工智能-12
300306,2019,深度学习-1
300306,2019,生物识别技术-6
300306,2019,人脸识别-3
300306,2019,大数据-6
300306,2019,物联网-1
300306,2019,移动支付-2
300306,2019,智能交通-1
300306,2019,互联网金融-1
300307,2014,C2B-1
300307,2014,电子商务-1
300307,2015,人工智能-1
300307,2015,虚拟现实-1
300307,2016,人工智能-1
300307,2016,智能机器人-1
300307,2016,物联网-1
300307,2016,C2B-2
300307,2016,移动互联网-5
300307,2016,工业互联网-4
300307,2016,电子商务-2
300307,2017,人工智能-1
300307,2017,智能机器人-1
300307,2017,物联网-1
300307,2017,移动互联网-3
300307,2018,大数据-2
300307,2018,物联网-1
300307,2018,移动支付-2
300307,2018,移动互联网-12
300307,2018,互联网金融-1
300307,2019,物联网-1
300307,2019,移动互联网-5
300307,2019,数字营销-1
300307,2019,互联网金融-2
300308,2015,电子商务-1
300308,2016,电子商务-1
300308,2017,大数据-2
300308,2017,云计算-4
300308,2017,移动互联网-2
300308,2018,大数据-1
300308,2018,云计算-11
300308,2018,移动互联网-1
300308,2018,智能家居-1
300308,2019,自动驾驶-1
300308,2019,大数据-4
300308,2019,云计算-8
300308,2019,物联网-1
300308,2019,工业互联网-3
300309,2019,人工智能-1
300309,2019,云计算-1
300309,2019,区块链-1
300309,2019,金融科技-1
300310,2012,数据挖掘-1
300310,2012,云计算-3
300310,2012,物联网-17
300310,2012,移动互联网-9
300310,2012,移动互联-1
300310,2012,智能家居-1
300310,2013,商业智能-2
300310,2013,大数据-4
300310,2013,数据挖掘-4
300310,2013,云计算-6
300310,2013,物联网-14
300310,2013,移动互联网-17
300310,2013,移动互联-1
300310,2013,智能家居-1
300310,2014,大数据-25
300310,2014,数据挖掘-3
300310,2014,云计算-4
300310,2014,物联网-16
300310,2014,移动互联网-7
300310,2014,移动互联-2
300310,2014,智能家居-1
300310,2015,大数据-24
300310,2015,数据挖掘-1
300310,2015,云计算-2
300310,2015,物联网-27
300310,2015,移动互联网-4
300310,2016,大数据-34
300310,2016,数据挖掘-1
300310,2016,云计算-3
300310,2016,物联网-44
300310,2016,移动互联网-2
300310,2016,互联网金融-1
300310,2017,大数据-32
300310,2017,云计算-3
300310,2017,物联网-93
300310,2017,移动互联网-2
300310,2017,工业互联网-2
300310,2017,智慧农业-1
300310,2017,智能医疗-1
300310,2017,智能家居-1
300310,2018,人工智能-5
300310,2018,机器学习-2
300310,2018,大数据-28
300310,2018,云计算-2
300310,2018,物联网-102
300310,2018,移动互联网-6
300310,2018,工业互联网-8
300310,2018,移动互联-1
300310,2018,智慧农业-1
300310,2018,智能医疗-1
300310,2018,智能家居-1
300310,2019,人工智能-1
300310,2019,机器学习-3
300310,2019,大数据-24
300310,2019,数据可视化-1
300310,2019,云计算-1
300310,2019,流计算-1
300310,2019,物联网-102
300310,2019,移动互联网-2
300310,2019,工业互联网-1
300311,2012,云计算-3
300311,2012,物联网-3
300311,2012,移动互联网-2
300311,2013,大数据-6
300311,2013,云计算-6
300311,2013,物联网-1
300311,2013,第三方支付-1
300311,2013,移动互联网-6
300311,2013,移动互联-1
300311,2014,大数据-10
300311,2014,数据挖掘-1
300311,2014,云计算-8
300311,2014,物联网-6
300311,2014,O2O-1
300311,2014,移动互联网-17
300311,2014,工业互联网-1
300311,2014,电子商务-1
300311,2014,智能电网-1
300311,2014,互联网金融-1
300311,2015,大数据-2
300311,2015,云计算-3
300311,2015,物联网-2
300311,2015,移动互联网-2
300311,2016,大数据-1
300311,2016,云计算-2
300311,2016,物联网-1
300311,2016,移动互联网-2
300311,2017,大数据-22
300311,2017,数据挖掘-1
300311,2017,云计算-5
300311,2017,物联网-1
300311,2017,移动互联网-3
300311,2017,互联网金融-4
300311,2018,人工智能-2
300311,2018,深度学习-1
300311,2018,大数据-17
300311,2018,云计算-5
300311,2018,物联网-3
300311,2018,区块链-1
300311,2018,移动互联网-7
300311,2018,工业互联网-9
300311,2018,互联网金融-5
300311,2019,大数据-17
300311,2019,云计算-6
300311,2019,物联网-4
300311,2019,区块链-4
300311,2019,移动互联网-6
300311,2019,工业互联网-14
300311,2019,互联网金融-4
300312,2012,大数据-1
300312,2012,物联网-2
300312,2012,移动互联网-3
300312,2013,大数据-2
300312,2013,云计算-1
300312,2013,物联网-5
300312,2013,移动支付-1
300312,2013,移动互联网-5
300312,2013,智能家居-13
300312,2014,大数据-7
300312,2014,数据挖掘-1
300312,2014,云计算-3
300312,2014,物联网-19
300312,2014,O2O-1
300312,2014,移动支付-1
300312,2014,移动互联网-4
300312,2014,工业互联网-4
300312,2014,智能家居-23
300312,2014,互联网金融-22
300312,2015,人工智能-1
300312,2015,大数据-8
300312,2015,云计算-2
300312,2015,物联网-43
300312,2015,移动互联网-4
300312,2015,移动互联-1
300312,2015,智能家居-16
300312,2015,互联网金融-12
300312,2016,人工智能-1
300312,2016,大数据-9
300312,2016,云计算-15
300312,2016,EB-1
300312,2016,物联网-33
300312,2016,移动互联网-4
300312,2016,智能家居-9
300312,2016,互联网金融-17
300312,2017,人工智能-1
300312,2017,大数据-2
300312,2017,云计算-1
300312,2017,物联网-13
300312,2017,移动互联网-1
300312,2017,智能家居-8
300312,2017,互联网金融-19
300312,2018,物联网-2
300312,2018,移动互联网-1
300312,2018,工业互联网-1
300312,2018,智能家居-5
300312,2018,互联网金融-17
300312,2019,智能家居-3
300312,2019,互联网金融-15
300314,2016,物联网-1
300314,2017,大数据-1
300314,2018,云计算-1
300314,2019,云计算-1
300315,2012,数据挖掘-1
300315,2012,移动互联网-1
300315,2013,数据挖掘-1
300315,2013,第三方支付-1
300315,2013,移动互联网-5
300315,2014,第三方支付-1
300315,2014,移动互联网-1
300315,2014,移动互联-1
300315,2015,虚拟现实-1
300315,2015,第三方支付-1
300315,2015,移动互联网-1
300315,2016,虚拟现实-2
300315,2016,第三方支付-1
300315,2016,移动互联网-1
300316,2014,物联网-1
300316,2014,信息物理系统-1
300316,2014,移动互联网-1
300316,2015,信息物理系统-1
300316,2015,移动互联网-1
300316,2016,信息物理系统-1
300316,2016,移动互联网-1
300316,2017,信息物理系统-1
300316,2017,移动互联网-1
300316,2018,智能机器人-1
300316,2018,大数据-1
300316,2018,移动互联网-1
300316,2019,人工智能-1
300316,2019,物联网-1
300317,2016,电子商务-1
300317,2016,智能家居-5
300317,2017,物联网-1
300317,2017,网联-1
300317,2017,智能家居-4
300317,2018,物联网-1
300317,2018,电子商务-1
300317,2018,智能家居-4
300317,2019,物联网-1
300317,2019,智能家居-3
300317,2012,B2B-1
300317,2012,B2C-1
300317,2013,智能家居-1
300317,2015,智能家居-6
300318,2011,电子商务-1
300319,2012,金融科技-1
300319,2013,移动支付-1
300319,2013,金融科技-1
300319,2014,移动支付-1
300319,2014,智能家居-1
300319,2014,金融科技-1
300319,2015,大数据-1
300319,2015,云计算-1
300319,2015,智能家居-1
300319,2015,智能电网-1
300319,2015,金融科技-1
300319,2016,物联网-6
300319,2016,金融科技-1
300319,2017,人工智能-5
300319,2017,语音识别-1
300319,2017,物联网-9
300319,2017,区块链-1
300319,2017,智能家居-1
300319,2017,金融科技-1
300319,2018,人工智能-2
300319,2018,人脸识别-1
300319,2018,自动驾驶-1
300319,2018,大数据-1
300319,2018,虚拟现实-1
300319,2018,物联网-12
300319,2018,移动互联网-3
300319,2018,智能家居-2
300319,2019,人工智能-1
300319,2019,人脸识别-1
300319,2019,自动驾驶-1
300319,2019,大数据-1
300319,2019,虚拟现实-1
300319,2019,物联网-10
300319,2019,移动互联网-3
300319,2019,智能家居-1
300320,2015,网联-1
300322,2012,物联网-1
300322,2013,移动互联网-1
300322,2016,物联网-1
300322,2016,移动支付-1
300322,2016,移动互联网-1
300322,2017,生物识别技术-1
300322,2017,移动支付-2
300322,2017,移动互联网-1
300322,2018,生物识别技术-1
300322,2018,物联网-1
300322,2018,移动支付-1
300322,2019,移动支付-1
300323,2016,人工智能-1
300323,2017,物联网-2
300323,2018,自动驾驶-1
300323,2018,物联网-3
300324,2012,大数据-1
300324,2012,云计算-2
300324,2012,物联网-2
300324,2012,电子商务-2
300324,2012,智能交通-1
300324,2013,大数据-1
300324,2013,云计算-1
300324,2013,物联网-8
300324,2013,移动支付-1
300324,2013,移动互联-1
300324,2013,电子商务-2
300324,2013,智慧农业-4
300324,2013,智能交通-4
300324,2013,互联网金融-1
300324,2014,征信-1
300324,2014,智慧农业-1
300324,2014,智能交通-3
300324,2015,大数据-37
300324,2015,信息物理系统-1
300324,2015,移动互联网-2
300324,2015,智慧农业-1
300324,2016,人工智能-1
300324,2016,大数据-37
300324,2016,数据挖掘-1
300324,2016,云计算-3
300324,2016,物联网-4
300324,2016,信息物理系统-2
300324,2016,第三方支付-1
300324,2016,智慧农业-1
300324,2017,人工智能-1
300324,2017,大数据-43
300324,2017,征信-1
300324,2017,云计算-4
300324,2017,物联网-4
300324,2017,信息物理系统-2
300324,2018,人工智能-2
300324,2018,语音识别-1
300324,2018,大数据-35
300324,2018,数据挖掘-1
300324,2018,数据可视化-1
300324,2018,征信-1
300324,2018,云计算-5
300324,2018,物联网-6
300324,2019,人工智能-3
300324,2019,人脸识别-1
300324,2019,大数据-37
300324,2019,数据可视化-1
300324,2019,征信-1
300324,2019,云计算-4
300324,2019,物联网-8
300324,2019,区块链-3
300325,2015,物联网-3
300325,2015,工业互联网-2
300325,2015,智能电网-1
300325,2016,工业互联网-1
300325,2016,智能电网-1
300325,2018,物联网-1
300326,2015,互联网医疗-2
300326,2016,互联网医疗-1
300326,2017,互联网医疗-1
300326,2018,互联网医疗-1
300327,2012,物联网-1
300327,2013,物联网-3
300327,2013,移动互联-1
300327,2013,智能家居-1
300327,2014,物联网-12
300327,2014,智能家居-4
300327,2015,大数据-2
300327,2015,云计算-1
300327,2015,物联网-15
300327,2015,智能交通-1
300327,2015,智能家居-7
300327,2015,智能电网-1
300327,2016,人工智能-1
300327,2016,物联网-10
300327,2016,智能家居-6
300327,2017,物联网-11
300327,2017,智能家居-3
300327,2018,物联网-12
300327,2018,智能家居-3
300327,2019,物联网-13
300327,2019,智能医疗-1
300327,2019,智能家居-5
300328,2018,人工智能-1
300328,2019,人工智能-6
300328,2019,自动驾驶-1
300328,2019,大数据-4
300328,2019,云计算-1
300328,2019,物联网-2
300328,2019,网联-3
300329,2015,大数据-2
300329,2015,云计算-1
300329,2015,移动互联网-1
300329,2015,工业互联网-1
300329,2015,电子商务-1
300329,2015,互联网金融-1
300329,2016,移动互联-1
300329,2017,移动互联-1
300329,2017,电子商务-3
300329,2018,移动互联网-1
300329,2018,移动互联-1
300329,2018,电子商务-2
300329,2019,人工智能-1
300329,2019,移动互联网-1
300329,2019,移动互联-1
300329,2019,电子商务-2
300330,2012,物联网-3
300330,2012,智能交通-1
300330,2013,物联网-2
300330,2013,第三方支付-1
300330,2013,移动互联网-1
300330,2013,智能交通-1
300330,2014,物联网-1
300330,2014,移动支付-1
300330,2014,第三方支付-1
300330,2014,移动互联网-1
300330,2015,物联网-1
300330,2015,移动支付-1
300330,2015,第三方支付-1
300330,2015,移动互联网-1
300330,2016,大数据-1
300330,2016,物联网-4
300330,2016,移动支付-1
300330,2016,第三方支付-2
300330,2016,移动互联网-1
300330,2016,移动互联-1
300330,2017,人工智能-2
300330,2017,生物识别技术-4
300330,2017,大数据-1
300330,2017,物联网-3
300330,2017,第三方支付-1
300330,2017,移动互联网-1
300330,2017,移动互联-1
300330,2018,人工智能-3
300330,2018,生物识别技术-4
300330,2018,大数据-1
300330,2018,物联网-7
300330,2018,区块链-3
300330,2018,移动支付-1
300330,2019,人工智能-4
300330,2019,生物识别技术-2
300330,2019,大数据-6
300330,2019,云计算-5
300330,2019,物联网-4
300330,2019,区块链-2
300330,2019,工业互联网-1
300331,2014,智能家居-1
300331,2015,大数据-2
300331,2015,智能医疗-1
